2019-1116;2019;Long métrage;Seize Printemps;Suzanne Lindon;Avenue B Productions;1 place charles dullin, 75018 paris;75018;2019-09-12;2019-09-14;2.3424734799999998;48.88337997;"{""type"": ""Point"", ""coordinates"": [2.342473476086469, 48.883379968131905]}";48.8833799681,2.34247347609
2019-891;2019;Long métrage;COMÉDIE HUMAINE;XAVIER GIANNOLI;CURIOSA FILMS;place boieldieu, 75002 paris;75002;2019-07-24;2019-07-26;2.33788974;48.87073551;"{""type"": ""Point"", ""coordinates"": [2.337889737874896, 48.87073551331155]}";48.8707355133,2.33788973787
2018-395;2018;Long métrage;Andy;Julien Weill;My Family;145 boulevard sérurier, 75019 paris;75019;2018-03-28;2018-03-28;2.39422498;48.88572898;"{""type"": ""Point"", ""coordinates"": [2.394224976732484, 48.885728979918696]}";48.8857289799,2.39422497673
2020-1132;2020;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue de la pointe d'ivry, 75013 paris;75013;2020-12-22;2020-12-22;2.36559368;48.82325049;"{""type"": ""Point"", ""coordinates"": [2.365593679805805, 48.82325049398334]}";48.823250494,2.36559367981
2019-1124;2019;Long métrage;SELENE 66 QUESTIONS;JACQUELINE LENTZOU;LUXBOX;142 quai de jemmapes, 75010 paris;75010;2019-09-11;2019-09-12;2.36564419;48.87673941;"{""type"": ""Point"", ""coordinates"": [2.365644186611017, 48.8767394107962]}";48.8767394108,2.36564418661
2019-894;2019;Série TV;Validé;Franck GASTAMBIDE;Mandarin Télévision;37b rue greneta, 75002 paris;75002;2019-07-24;2019-07-26;2.34978666;48.86515892;"{""type"": ""Point"", ""coordinates"": [2.3497866646244, 48.86515892401279]}";48.865158924,2.34978666462
2018-396;2018;Long métrage;Andy;Julien Weill;My Family;38 avenue simon bolivar, 75019 paris;75019;2018-03-26;2018-03-26;2.3822895;48.87541448;"{""type"": ""Point"", ""coordinates"": [2.382289500223547, 48.87541447931918]}";48.8754144793,2.38228950022
2020-1134;2020;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue de la pointe d'ivry, 75013 paris;75013;2020-12-22;2020-12-22;2.36559368;48.82325049;"{""type"": ""Point"", ""coordinates"": [2.365593679805805, 48.82325049398334]}";48.823250494,2.36559367981
2019-1133;2019;Série TV;Emily in Paris;Darren Star;NW2020;1 place de l'estrapade, 75005 paris;75005;2019-09-12;2019-09-13;2.34507684;48.84507789;"{""type"": ""Point"", ""coordinates"": [2.3450768353953633, 48.845077886663276]}";48.8450778867,2.3450768354
2019-900;2019;Série TV;The Eddy;Damien Chazelle;atlantique productions;103 boulevard suchet, 75016 paris;75016;2019-08-09;2019-08-09;2.25988838;48.84950862;"{""type"": ""Point"", ""coordinates"": [2.2598883809377233, 48.84950861991641]}";48.8495086199,2.25988838094
2018-403;2018;Long métrage;PLAY;ANTHONY MARCIANO;CHAPTER 2;rue maison dieu, 75014 paris;75014;2018-04-06;2018-04-07;2.32298877;48.83542737;"{""type"": ""Point"", ""coordinates"": [2.322988770022913, 48.835427365288275]}";48.8354273653,2.32298877002
2016-1122;2016;Téléfilm;UNE FEMME D'EXCEPTION;ERIC GUIRADO;CINETEVE;34  QUAI  DE LA MARNE;75019;2016-10-05;2016-10-05;2.384201;48.890336;"{""type"": ""Point"", ""coordinates"": [2.384200999688732, 48.89033599992127]}";48.8903359999,2.38420099969
2019-1134;2019;Série TV;Emily in Paris;Darren Star;NW2020;18 rue des fossés saint-jacques, 75005 paris;75005;2019-09-11;2019-09-11;2.34432732;48.84543537;"{""type"": ""Point"", ""coordinates"": [2.3443273193650542, 48.845435369295956]}";48.8454353693,2.34432731937
2019-910;2019;Série TV;Le Bureau des Légendes Saison 5;Eric Rochant, Jacques Audiard, Anna Novion, Samuel Collardey;THE OLIGARCHS PRODUCTIONS;15 rue victor schoelcher, 75014 paris;75014;2019-08-06;2019-08-06;2.33029952;48.83541405;"{""type"": ""Point"", ""coordinates"": [2.330299520196514, 48.835414046722576]}";48.8354140467,2.3302995202
2018-412;2018;Série TV;The Marvelous Mrs Maisel;Amy Sherman-Palladino et Dan Palladino;NW 2018;rue des orfèvres, 75001 paris;75001;2018-03-27;2018-03-27;2.34525367;48.85851701;"{""type"": ""Point"", ""coordinates"": [2.345253665800064, 48.85851700951258]}";48.8585170095,2.3452536658
2016-1131;2016;Série TV;MA PIRE ANGOISSE;VLADIMIR RODIONOFF;LES IMPRODUCTIBLES;17  RUE  DE MONTYON;75009;2016-04-06;2016-04-06;2.343466;48.873056;"{""type"": ""Point"", ""coordinates"": [2.343465999571891, 48.87305599979336]}";48.8730559998,2.34346599957
2019-1387;2019;Série TV;VAMPIRES;VLADIMIR DE FONTENAY/MARIE MONGE;TETRA MEDIA FICTION;86 rue du poteau, 75018 paris;75018;2019-10-10;2019-10-11;2.3387338;48.8966205;"{""type"": ""Point"", ""coordinates"": [2.338733795704232, 48.896620497842726]}";48.8966204978,2.3387337957
2019-783;2019;Série TV;VAMPIRES;VLADIMIR DE FONTENAY/MARIE MONGE;TETRA MEDIA FICTION;27 rue edouard pailleron, 75019 paris;75019;2019-07-16;2019-07-19;2.37793919;48.88112058;"{""type"": ""Point"", ""coordinates"": [2.377939189083159, 48.88112058374739]}";48.8811205837,2.37793918908
2018-424;2018;Long métrage;PLAY;Anthony Marciano;Chapter 2;avenue de la grotte, 75019 paris;75019;2018-03-28;2018-03-28;2.38357142;48.88218739;"{""type"": ""Point"", ""coordinates"": [2.383571423637889, 48.88218738741416]}";48.8821873874,2.38357142364
2016-1140;2016;Long métrage;MARIE FRANCINE;VALERIE LEMERCIER;RECTANGLE PRODUCTIONS;11  RUE  PIRANDELLO;75013;2016-04-19;2016-04-19;2.355895;48.836476;"{""type"": ""Point"", ""coordinates"": [2.35589499960534, 48.83647599995433]}";48.836476,2.35589499961
2019-1388;2019;Série TV;ASTRID ET RAPHAËLLE;ELSA BENNETT / HIPPOLYTE DARD / FREDERIC BERTHE;JLA PRODUCTIONS;3 place de ménilmontant, 75020 paris;75020;2019-10-17;2019-10-17;2.38782189;48.86849043;"{""type"": ""Point"", ""coordinates"": [2.387821887029841, 48.868490424957606]}";48.868490425,2.38782188703
2019-788;2019;Long métrage;TOUT SIMPLEMENT NOIR;John WAX, Jean-Pascal ZADI;GAUMONT CHEZ GAUMONT PRODUCTION;4 rue valentin haüy, 75015 paris;75015;2019-07-05;2019-07-05;2.3104442;48.84708671;"{""type"": ""Point"", ""coordinates"": [2.310444203828766, 48.84708671301045]}";48.847086713,2.31044420383
2018-433;2018;Série TV;Can't Buy me love;Noémie Saglio - Renaud Bertrand;Unrated Studio;rue turgot, 75009 paris;75009;2018-04-04;2018-04-05;2.34555854;48.87987362;"{""type"": ""Point"", ""coordinates"": [2.345558538588732, 48.87987362352485]}";48.8798736235,2.34555853859
2016-1154;2016;Long métrage;JUST DIVORCED;MAXIME GOVARE;LES IMPRODUCTIBLES;RUE  FERNAND BRAUDEL;75013;2016-11-09;2016-11-09;2.37272;48.83575;"{""type"": ""Point"", ""coordinates"": [2.372719999520712, 48.83575000003436]}";48.83575,2.37271999952
2019-1407;2019;Long métrage;30 Jours Max;Tarek BOUDALI;AXEL FILMS PRODUCTION;rue henri regnault, 75014 paris;75014;2019-10-15;2019-10-15;2.33101913;48.82440439;"{""type"": ""Point"", ""coordinates"": [2.331019134737795, 48.824404385158694]}";48.8244043852,2.33101913474
2019-804;2019;Série Web;MAKE UP ON THE WAY;David Hugonot Petit;DOROTHEE PEREZ;place napoléon iii, 75010 paris;75010;2019-07-10;2019-07-10;2.35479335;48.88003053;"{""type"": ""Point"", ""coordinates"": [2.354793354943091, 48.88003052744061]}";48.8800305274,2.35479335494
2018-142;2018;Long métrage;CELLE QUE VOUS CROYEZ;SAFY NEBBOU;DIAPHANA FILMS;19 boulevard de vaugirard, 75015 paris;75015;2018-03-09;2018-03-09;2.31898803;48.84141679;"{""type"": ""Point"", ""coordinates"": [2.318988029840916, 48.841416791791396]}";48.8414167918,2.31898802984
2016-1177;2016;Long métrage;VIVE LA CRISE;JEAN FRANCOIS DAVY;LES FILMS MONTAIGNE;PLACE  DU PALAIS ROYAL;75001;2016-06-03;2016-06-03;2.337206;48.862388;"{""type"": ""Point"", ""coordinates"": [2.337206000502642, 48.862388000305884]}";48.8623880003,2.3372060005
2018-755;2018;Long métrage;TANGUY 2;Etienne Chatiliez;NAC FILMS;65 rue des grands moulins, 75013 paris;75013;2018-07-10;2018-07-10;2.37599905;48.82737983;"{""type"": ""Point"", ""coordinates"": [2.37599905348186, 48.82737983154422]}";48.8273798315,2.37599905348
2019-811;2019;Série Web;MAKE UP ON THE WAY;David Hugonot Petit;DOROTHEE PEREZ;11 quai andré citroën, 75015 paris;75015;2019-07-09;2019-07-09;2.28116439;48.84853549;"{""type"": ""Point"", ""coordinates"": [2.281164387306145, 48.848535485836614]}";48.8485354858,2.28116438731
2018-338;2018;Série TV;Can't Buy me love;Noémie Saglio - Renaud Bertrand;Unrated Studio;14 rue béranger, 75003 paris;75003;2018-03-20;2018-03-21;2.36383625;48.86603619;"{""type"": ""Point"", ""coordinates"": [2.363836249638929, 48.8660361922686]}";48.8660361923,2.36383624964
2016-1190;2016;Long métrage;L'EMBARRAS DU CHOIX;ERIC DELAVAINE;SOMBRERO PRODUCTIONS;5  BOULEVARD  DES ITALIENS/SALLE DE JEUX;75002;2016-08-05;2016-08-05;2.339175;48.871683;"{""type"": ""Point"", ""coordinates"": [2.339174999888998, 48.87168299971677]}";48.8716829997,2.33917499989
2018-756;2018;Long métrage;TANGUY 2;Etienne Chatiliez;NAC FILMS;40 rue grégoire de tours, 75006 paris;75006;2018-07-12;2018-07-12;2.33744797;48.85212585;"{""type"": ""Point"", ""coordinates"": [2.337447970452145, 48.85212585117231]}";48.8521258512,2.33744797045
2019-1143;2019;Série TV;US;Geoff Sax;NW2020;place de la concorde, 75008 paris;75008;2019-09-19;2019-09-19;2.32053484;48.8666995;"{""type"": ""Point"", ""coordinates"": [2.320534842202644, 48.866699494682805]}";48.8666994947,2.3205348422
2018-348;2018;Long métrage;ALEXANDRE;François Ozon;MANDARIN PRODUCTION;17 rue des barres, 75004 paris;75004;2018-03-26;2018-03-26;2.35549257;48.85565287;"{""type"": ""Point"", ""coordinates"": [2.355492567228462, 48.85565286964324]}";48.8556528696,2.35549256723
2016-2683;2016;Long métrage;LA NUIT A DEVORE LE MONDE;DOMINIQUE ROCHER;HAUT ET COURT;70  AVENUE  DE BRETEUIL;75007;2016-12-19;2016-12-21;2.311245;48.848251;"{""type"": ""Point"", ""coordinates"": [2.311244999641706, 48.848250999612496]}";48.8482509996,2.31124499964
2018-1476;2018;Série TV;L'AGENT IMMOBILIER;Etgar KERET et Shira GEFFEN;LES FILMS DU POISSON;16 rue du repos, 75020 paris;75020;2018-12-03;2018-12-03;2.39083731;48.85978936;"{""type"": ""Point"", ""coordinates"": [2.390837312653538, 48.85978935566076]}";48.8597893557,2.39083731265
2019-1170;2019;Long métrage;SIMONE - LE VOYAGE DU SIÈCLE;OLIVIER DAHAN;MARVELOUS PRODUCTIONS;1 rue de médicis, 75006 paris;75006;2019-09-30;2019-09-30;2.33925404;48.84888765;"{""type"": ""Point"", ""coordinates"": [2.339254042293676, 48.84888764760793]}";48.8488876476,2.33925404229
2018-363;2018;Long métrage;PLAY;Anthony Marciano;Chapter 2;15 rue de palestro, 75002 paris;75002;2018-03-22;2018-03-23;2.3514189;48.86539718;"{""type"": ""Point"", ""coordinates"": [2.351418898654424, 48.86539717624601]}";48.8653971762,2.35141889865
2016-2728;2016;Long métrage;LE BRIO;YVAN ATTAL;CHAPTER 2;PLACE  LOUIS ARMAND;75012;2016-11-07;2016-11-07;2.374032;48.845539;"{""type"": ""Point"", ""coordinates"": [2.374032000647302, 48.84553899958467]}";48.8455389996,2.37403200065
2018-1482;2018;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;20 rue du mont cenis, 75018 paris;75018;2018-12-03;2018-12-03;2.34181392;48.88791591;"{""type"": ""Point"", ""coordinates"": [2.341813924207064, 48.887915911557485]}";48.8879159116,2.34181392421
2018-1165;2018;Long métrage;La vérité (...);Hirokazu KORE-EDA;3B PRODUCTIONS;32 boulevard saint-jacques, 75014 paris;75014;2018-10-05;2018-10-05;2.33840193;48.8328974;"{""type"": ""Point"", ""coordinates"": [2.338401928225837, 48.83289739752544]}";48.8328973975,2.33840192823
2018-367;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;203 rue de charenton, 75012 paris;75012;2018-03-23;2018-03-23;2.388871;48.83963921;"{""type"": ""Point"", ""coordinates"": [2.388871004927934, 48.83963921008111]}";48.8396392101,2.38887100493
2016-2737;2016;Série TV;CHEFS - SAISON 2;ARNAUD MALHERBE;CALT PRODUCTION;4  RUE  ARSENE HOUSSAYE;75008;2016-04-18;2016-04-27;2.298162;48.873602;"{""type"": ""Point"", ""coordinates"": [2.298161999319794, 48.87360200015447]}";48.8736020002,2.29816199932
2018-1483;2018;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;60 avenue de saint-ouen, 75018 paris;75018;2018-12-07;2018-12-08;2.32695569;48.89105265;"{""type"": ""Point"", ""coordinates"": [2.32695569419112, 48.89105264415808]}";48.8910526442,2.32695569419
2018-1180;2018;Long métrage;Voir le Jour;Stanley WOODWARD;LES FILMS DE LA NUIT;53 rue baudricourt, 75013 paris;75013;2018-10-16;2018-10-16;2.36326102;48.82593649;"{""type"": ""Point"", ""coordinates"": [2.363261015416263, 48.82593648455579]}";48.8259364846,2.36326101542
2018-210;2018;Série TV;DIX POUR CENT SAISON 3;Antoine Garceau et Marc Fitoussi;MON VOISIN PRODUCTION;pont des arts, 75001 paris;75001;2018-03-05;2018-03-05;2.33754677;48.85838862;"{""type"": ""Point"", ""coordinates"": [2.3375467712017, 48.85838861560237]}";48.8583886156,2.3375467712
2016-2748;2016;Long métrage;LOLA PATER;NADIR MOKNECHE;BLUE MONDAY PRODUCTIONS;11  RUE  HELDER;75009;2016-04-19;2016-04-19;2.334905;48.872028;"{""type"": ""Point"", ""coordinates"": [2.334905000199916, 48.872028000294726]}";48.8720280003,2.3349050002
2018-876;2018;Série TV;EDEN;DOMINIK MOLL;ATLANTIQUE PRODUCTIONS;15 rue vandrezanne, 75013 paris;75013;2018-07-31;2018-07-31;2.3552312300000002;48.82786224;"{""type"": ""Point"", ""coordinates"": [2.355231233748087, 48.82786223742887]}";48.8278622374,2.35523123375
2018-1182;2018;Série Web;SKAM SAISON 3 ET 4 SEMAINE 2 SUR 8;;GETEVE PRODUCTIONS;122 quai de jemmapes, 75010 paris;75010;2018-10-08;2018-10-10;2.36422062;48.87533944;"{""type"": ""Point"", ""coordinates"": [2.364220620977475, 48.875339437484705]}";48.8753394375,2.36422062098
2018-219;2018;Long métrage;ZONE FRANCHE;Monsieur Mohamed Hamidi;ADNP QUAD FILMS;5 rue de chantilly, 75009 paris;75009;2018-02-27;2018-02-28;2.34695143;48.87838549;"{""type"": ""Point"", ""coordinates"": [2.346951430481288, 48.878385485488735]}";48.8783854855,2.34695143048
2016-2758;2016;Long métrage;LA DOULEUR;EMMANUEL FINKIEL;LES FILMS DU POISSON;RUE  BONAPARTE;75006;2016-08-30;2016-08-30;2.333404;48.853281;"{""type"": ""Point"", ""coordinates"": [2.333403999904372, 48.853281000444674]}";48.8532810004,2.3334039999
2018-1564;2018;Long métrage;La nuit venue;Frederic Farrucci;Koro film;boulevard d'indochine, 75019 paris;75019;2018-12-19;2018-12-20;2.39668197;48.88583263;"{""type"": ""Point"", ""coordinates"": [2.396681972893535, 48.885832631018694]}";48.885832631,2.39668197289
2018-1192;2018;Long métrage;L ANGLE MORT;PIERRE TRIVIDIC ET PATRICK MARIO BERNARD;EX NIHILO;16 passage de la bonne graine, 75011 paris;75011;2018-10-10;2018-10-13;2.37716246;48.85219353;"{""type"": ""Point"", ""coordinates"": [2.377162463340893, 48.85219353229542]}";48.8521935323,2.37716246334
2018-229;2018;Long métrage;Le Fataliste;Louis Garrel;Why Not Productions;place ferdinand brunot, 75014 paris;75014;2018-03-01;2018-03-01;2.32732229;48.83269918;"{""type"": ""Point"", ""coordinates"": [2.327322290889722, 48.83269917999981]}";48.83269918,2.32732229089
2020-1173;2020;Long métrage;LES FEMMES DU SQUARE;Julien Rambaldi;LES FILMS DU KIOSQUE;42 boulevard de clichy, 75018 paris;75018;2020-12-21;2020-12-21;2.33593272;48.88301967;"{""type"": ""Point"", ""coordinates"": [2.335932723097569, 48.8830196682977]}";48.8830196683,2.3359327231
2018-1196;2018;Long métrage;Toute Ressemblance;Michel Denisot;LES FILMS DU 24;place des vosges, 75004 paris;75004;2018-10-04;2018-10-04;2.36490507;48.85633347;"{""type"": ""Point"", ""coordinates"": [2.364905068353257, 48.85633347058436]}";48.8563334706,2.36490506835
2018-485;2018;Long métrage;QUAND TU DANSES;Ladislas Chollat;EMPREINTE CINÉMA;9 avenue hoche, 75008 paris;75008;2018-04-24;2018-04-25;2.30375968;48.8772123;"{""type"": ""Point"", ""coordinates"": [2.303759678812939, 48.87721229780744]}";48.8772122978,2.30375967881
2016-1194;2016;Long métrage;KO;FABRICE GOBERT;247 FILMS;33  BOULEVARD  DE LA CHAPELLE;75010;2016-09-14;2016-09-15;2.360114;48.884214;"{""type"": ""Point"", ""coordinates"": [2.360114000164056, 48.884213999763396]}";48.8842139998,2.36011400016
2019-842;2019;Long métrage;355;SIMON KINBERG;LM 2018;rue saint-denis, 75002 paris;75002;2019-07-15;2019-07-15;2.35051245;48.86548807;"{""type"": ""Point"", ""coordinates"": [2.350512448973898, 48.86548806775042]}";48.8654880678,2.35051244897
2018-495;2018;Long métrage;PLAY;Anthony Marciano;Chapter 2;parvis notre-dame place jean-paul ii, 75004 paris;75004;2018-04-12;2018-04-12;2.34742343;48.85356537;"{""type"": ""Point"", ""coordinates"": [2.347423428584993, 48.853565364492596]}";48.8535653645,2.34742342858
2016-1196;2016;Long métrage;PLONGER;MELANIE LAURENT;MOVE MOVIE;2  RUE  BEAUREPAIRE;75010;2016-05-04;2016-05-04;2.363321;48.868902;"{""type"": ""Point"", ""coordinates"": [2.363321000276514, 48.86890199959923]}";48.8689019996,2.36332100028
2019-1021;2019;Série TV;Rivière rouge;MANOUSOS MANOUSAKIS;telekinisi;place napoléon iii, 75010 paris;75010;2019-07-29;2019-07-29;2.35479335;48.88003053;"{""type"": ""Point"", ""coordinates"": [2.354793354943091, 48.88003052744061]}";48.8800305274,2.35479335494
2018-704;2018;Long métrage;CHANSON DOUCE;LUCIE BORLETEAU;WHY NOT PRODUCTIONS;23 rue jean-pierre timbaud, 75011 paris;75011;2018-06-08;2018-06-09;2.3683791100000002;48.86540504;"{""type"": ""Point"", ""coordinates"": [2.368379107504065, 48.86540503704447]}";48.865405037,2.3683791075
2016-1201;2016;Long métrage;IRIS/EX CHAOS;JALIL LESPERT;WY PRODUCTIONS;RUE  DAUPHINE;75006;2016-02-18;2016-02-18;2.339302;48.854829;"{""type"": ""Point"", ""coordinates"": [2.339302000631455, 48.854829000296206]}";48.8548290003,2.33930200063
2019-1240;2019;Série Web;MOTW 2;David Hugonot Petit;ZAGETT;63 avenue des terroirs de france, 75012 paris;75012;2019-09-24;2019-09-24;2.38967601;48.83285362;"{""type"": ""Point"", ""coordinates"": [2.389676010985369, 48.83285362403999]}";48.832853624,2.38967601099
2018-707;2018;Série TV;Vernon Subutex;;TETRA MEDIA FICTION;16 place denfert-rochereau, 75014 paris;75014;2018-06-05;2018-06-14;2.33057596;48.83403471;"{""type"": ""Point"", ""coordinates"": [2.330575964045174, 48.834034709170716]}";48.8340347092,2.33057596405
2016-1205;2016;Long métrage;JUST DIVORCED;MAXIME GOVARE;LES IMPRODUCTIBLES;RUE  VAN GOGH;75012;2016-11-09;2016-11-09;2.371541;48.843723;"{""type"": ""Point"", ""coordinates"": [2.371540999888772, 48.84372300026918]}";48.8437230003,2.37154099989
2018-1245;2018;Long métrage;DEUX MOI;CEDRIC KLAPISCH;CE QUI ME MEUT;38 rue stephenson, 75018 paris;75018;2018-10-19;2018-10-19;2.35639493;48.88754238;"{""type"": ""Point"", ""coordinates"": [2.356394928970991, 48.88754238202343]}";48.887542382,2.35639492897
2018-731;2018;Long métrage;QUAND TU DANSES;Ladislas Chollat;EMPREINTE CINÉMA;place jacques rouché, 75009 paris;75009;2018-06-08;2018-06-09;2.33277686;48.87214013;"{""type"": ""Point"", ""coordinates"": [2.33277686222836, 48.872140131555376]}";48.8721401316,2.33277686223
2016-1208;2016;Série TV;CHEFS - SAISON 2;ARNAUD MALHERBE;CALT PRODUCTION;97  BOULEVARD  HAUSSMANN;75008;2016-03-22;2016-03-22;2.31818;48.874813;"{""type"": ""Point"", ""coordinates"": [2.31817999968801, 48.87481300009393]}";48.8748130001,2.31817999969
2019-19;2019;Série TV;CLEM;Bénédicte DELMAS;MERLIN PRODUCTIONS;avenue des minimes, 75012 paris;75012;2019-01-17;2019-01-17;2.43869455;48.84061928;"{""type"": ""Point"", ""coordinates"": [2.438694552962977, 48.84061928243399]}";48.8406192824,2.43869455296
2018-318;2018;Série TV;DIX POUR CENT  SAISON 3;;MON VOISIN PRODUCTION;25 rue cuvier, 75005 paris;75005;2018-03-26;2018-03-26;2.35887516;48.84571407;"{""type"": ""Point"", ""coordinates"": [2.358875161983074, 48.84571407141576]}";48.8457140714,2.35887516198
2016-1224;2016;Long métrage;CORPORATE;NICOLAS SILHOL;KAZAK PRODUCTIONS;45  RUE  CAUMARTIN;75009;2016-03-07;2016-03-07;2.3282410000000002;48.872974;"{""type"": ""Point"", ""coordinates"": [2.328241000673458, 48.87297399993257]}";48.8729739999,2.32824100067
2019-936;2019;Long métrage;T'as Pécho?;Adeline PICAULT;SCARLETT PRODUCTION;56 rue du javelot, 75013 paris;75013;2019-08-12;2019-08-12;2.36504892;48.82556938;"{""type"": ""Point"", ""coordinates"": [2.365048920484145, 48.825569377553144]}";48.8255693776,2.36504892048
2018-321;2018;Série Web;Manuel D'Escroqueries Franco-Chinoise;Cong Li;Escargot Productions;133 avenue d'italie, 75013 paris;75013;2018-03-13;2018-03-15;2.35932968;48.82129102;"{""type"": ""Point"", ""coordinates"": [2.359329680565846, 48.821291016814676]}";48.8212910168,2.35932968057
2016-1236;2016;Série TV;LE BUREAU DES LEGENDES/SAISON 2 N°1 A 8;ERIC ROCHANT;THE OLIGARCHS PRODUCTIONS;QUAI  BOURBON;75004;2016-01-19;2016-01-19;2.355069;48.853036;"{""type"": ""Point"", ""coordinates"": [2.355069000430317, 48.85303600003277]}";48.853036,2.35506900043
2019-1273;2019;Long métrage;Une histoire d'amour et de désir;Leila Bouzid;Blue Monday Productions;28 rue du faubourg du temple, 75011 paris;75011;2019-10-16;2019-10-17;2.36687095;48.86855574;"{""type"": ""Point"", ""coordinates"": [2.366870947808037, 48.868555735152924]}";48.8685557352,2.36687094781
2018-322;2018;Long métrage;LES BONNES INTENTIONS;Gilles LEGRAND;EPITHETE FILMS;35 boulevard de courcelles, 75008 paris;75008;2018-04-10;2018-04-10;2.31123909;48.88051652;"{""type"": ""Point"", ""coordinates"": [2.311239089679554, 48.88051651542833]}";48.8805165154,2.31123908968
2016-1252;2016;Long métrage;L'AMANT D'UN JOUR;PHILIPPE GARREL;SBS FILMS;17  RUE  DE LA VILLETTE;75019;2016-07-29;2016-07-29;2.387337;48.875613;"{""type"": ""Point"", ""coordinates"": [2.387337000592342, 48.87561299989351]}";48.8756129999,2.38733700059
2019-976;2019;Série TV;La Garçonne;Paolo Barzman;Mother Production;25 quai de la corse, 75004 paris;75004;2019-08-19;2019-08-20;2.34726707;48.85588228;"{""type"": ""Point"", ""coordinates"": [2.347267073527417, 48.85588227962414]}";48.8558822796,2.34726707353
2018-561;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;quai de la mégisserie, 75001 paris;75001;2018-04-25;2018-04-26;2.34439458;48.85796774;"{""type"": ""Point"", ""coordinates"": [2.344394579251621, 48.85796774023032]}";48.8579677402,2.34439457925
2016-1262;2016;Long métrage;CHERCHEZ LA FEMME;SOU ABADI;THE FILM;84  AVENUE  KLEBER;75016;2016-05-02;2016-05-05;2.289632;48.866723;"{""type"": ""Point"", ""coordinates"": [2.289631999541639, 48.866722999676995]}";48.8667229997,2.28963199954
2019-47;2019;Long métrage;La Daronne;Jean Paul SALOME;Les Films du Lendemain;5 rue des cendriers, 75020 paris;75020;2019-01-02;2019-01-07;2.38564152;48.86536995;"{""type"": ""Point"", ""coordinates"": [2.385641520063499, 48.865369947954896]}";48.865369948,2.38564152006
2018-688;2018;Série TV;Engrenages Saison 7 Episode 7 à 12;Jean Philippe AMAR;SON ET LUMIERE;44 rue emeriau, 75015 paris;75015;2018-06-15;2018-06-15;2.28571434;48.84934903;"{""type"": ""Point"", ""coordinates"": [2.285714336239969, 48.849349032304744]}";48.8493490323,2.28571433624
2016-1267;2016;Long métrage;TELLE MERE TELLE FILLE;NOEMIE SAGLIO;PAN EUROPENNE PRODUCTION;CIMETIERE*  DE PASSY;75016;2016-07-11;2016-07-11;2.279921;48.857829;"{""type"": ""Point"", ""coordinates"": [2.279921000021059, 48.85782900041134]}";48.8578290004,2.27992100002
2018-1418;2018;Long métrage;Notre dame;Valérie Donzelli;RECTANGLE PRODUCTIONS;70 boulevard de grenelle, 75015 paris;75015;2018-11-15;2018-11-15;2.29312268;48.85035794;"{""type"": ""Point"", ""coordinates"": [2.293122682557879, 48.85035793939751]}";48.8503579394,2.29312268256
2018-463;2018;Série TV;ALICE NEVERS;VINCENT GIOVANNI;EGO PRoductions;16 rue gros, 75016 paris;75016;2018-04-12;2018-04-12;2.27643037;48.85140315;"{""type"": ""Point"", ""coordinates"": [2.276430369190689, 48.85140315311414]}";48.8514031531,2.27643036919
2016-1272;2016;Série TV;THE COLLECTION;DAN ZEFF;FEDERATION ENTERTAINMENT;SQUARE  DE LA CITE DE TREVISE;75009;2016-05-23;2016-05-23;2.346796;48.875078;"{""type"": ""Point"", ""coordinates"": [2.3467960005974042, 48.87507800010552]}";48.8750780001,2.3467960006
2019-1059;2019;Série TV;Le Bureau des Légendes;Eric Rochant, Jacques Audiard, Anna Novion, Samuel Collardey;The Oligarchs Productions;10 quai de la marne, 75019 paris;75019;2019-09-04;2019-09-04;2.38068335;48.88859627;"{""type"": ""Point"", ""coordinates"": [2.380683347321114, 48.88859627204656]}";48.888596272,2.38068334732
2018-1116;2018;Long métrage;Van Gogh in love;Jean Luc Ayach;MICA Films;36 rue du fer à moulin, 75005 paris;75005;2018-10-01;2018-10-02;2.35283825;48.83891488;"{""type"": ""Point"", ""coordinates"": [2.352838247428543, 48.838914879657736]}";48.8389148797,2.35283824743
2016-1285;2016;Série TV;LES HOMMES DE L'OMBRE;FRED GARSON;MACONDO;6  BOULEVARD  JEAN JAURES;75019;2016-04-12;2016-04-12;2.370477;48.882643;"{""type"": ""Point"", ""coordinates"": [2.370476999343378, 48.882643000313244]}";48.8826430003,2.37047699934
2019-1334;2019;Long métrage;SIMONE - LE VOYAGE DU SIÈCLE;OLIVIER DAHAN;MARVELOUS PRODUCTIONS;4 rue d'alleray, 75015 paris;75015;2019-10-07;2019-10-07;2.30054131;48.83865342;"{""type"": ""Point"", ""coordinates"": [2.300541314608533, 48.838653418562316]}";48.8386534186,2.30054131461
